node;timestamp;module;lc;face;prefix
sbg;1670213699.381340;[nfd.FIB];80;263;/ndn/mks-site/mks;
sbg;1670213699.381660;[nfd.FIB];70;264;/ndn/mks-site/mks;
sbg;1670213699.381974;[nfd.FIB];80;263;/ndn/mks-site/%C1.Router/cs/mks;
sbg;1670213699.382315;[nfd.FIB];70;264;/ndn/mks-site/%C1.Router/cs/mks;
sbg;1670213699.382626;[nfd.FIB];60;263;/ndn/bdg-site/bdg;
sbg;1670213699.382933;[nfd.FIB];40;264;/ndn/bdg-site/bdg;
sbg;1670213699.383262;[nfd.FIB];60;263;/ndn/bdg-site/%C1.Router/cs/bdg;
sbg;1670213699.383587;[nfd.FIB];40;264;/ndn/bdg-site/%C1.Router/cs/bdg;
sbg;1670213699.383898;[nfd.FIB];40;263;/ndn/pgp-site/pgp;
sbg;1670213699.384236;[nfd.FIB];40;264;/ndn/pgp-site/pgp;
sbg;1670213699.384559;[nfd.FIB];40;263;/ndn/pgp-site/%C1.Router/cs/pgp;
sbg;1670213699.384887;[nfd.FIB];40;264;/ndn/pgp-site/%C1.Router/cs/pgp;
sbg;1670213699.385198;[nfd.FIB];90;263;/ndn/amb-site/amb;
sbg;1670213699.385506;[nfd.FIB];80;264;/ndn/amb-site/amb;
sbg;1670213699.385843;[nfd.FIB];90;263;/ndn/amb-site/%C1.Router/cs/amb;
sbg;1670213699.386161;[nfd.FIB];80;264;/ndn/amb-site/%C1.Router/cs/amb;
sbg;1670213699.386475;[nfd.FIB];10;263;/ndn/mdn-site/mdn;
sbg;1670213699.386794;[nfd.FIB];30;264;/ndn/mdn-site/mdn;
sbg;1670213699.387117;[nfd.FIB];100;263;/ndn/mnd-site/mnd;
sbg;1670213699.387421;[nfd.FIB];90;264;/ndn/mnd-site/mnd;
sbg;1670213699.387746;[nfd.FIB];100;263;/ndn/mnd-site/%C1.Router/cs/mnd;
sbg;1670213699.388081;[nfd.FIB];90;264;/ndn/mnd-site/%C1.Router/cs/mnd;
sbg;1670213699.388400;[nfd.FIB];20;263;/ndn/pbr-site/pbr;
sbg;1670213699.388723;[nfd.FIB];20;264;/ndn/pbr-site/pbr;
sbg;1670213699.389037;[nfd.FIB];20;263;/ndn/pbr-site/%C1.Router/cs/pbr;
sbg;1670213699.389374;[nfd.FIB];20;264;/ndn/pbr-site/%C1.Router/cs/pbr;
sbg;1670213699.389699;[nfd.FIB];90;263;/ndn/dpr-site/dpr;
sbg;1670213699.390019;[nfd.FIB];70;264;/ndn/dpr-site/dpr;
sbg;1670213699.390343;[nfd.FIB];90;263;/ndn/dpr-site/%C1.Router/cs/dpr;
sbg;1670213699.390677;[nfd.FIB];70;264;/ndn/dpr-site/%C1.Router/cs/dpr;
sbg;1670213699.391001;[nfd.FIB];90;263;/ndn/pal-site/pal;
sbg;1670213699.391309;[nfd.FIB];80;264;/ndn/pal-site/pal;
sbg;1670213699.391644;[nfd.FIB];90;263;/ndn/pal-site/%C1.Router/cs/pal;
sbg;1670213699.391977;[nfd.FIB];80;264;/ndn/pal-site/%C1.Router/cs/pal;
sbg;1670213699.392294;[nfd.FIB];40;263;/ndn/lmp-site/lmp;
sbg;1670213699.392625;[nfd.FIB];20;264;/ndn/lmp-site/lmp;
sbg;1670213699.392938;[nfd.FIB];40;263;/ndn/lmp-site/%C1.Router/cs/lmp;
sbg;1670213699.393266;[nfd.FIB];20;264;/ndn/lmp-site/%C1.Router/cs/lmp;
sbg;1670213699.393597;[nfd.FIB];70;263;/ndn/yyk-site/yyk;
sbg;1670213699.393919;[nfd.FIB];50;264;/ndn/yyk-site/yyk;
sbg;1670213699.394230;[nfd.FIB];70;263;/ndn/yyk-site/%C1.Router/cs/yyk;
sbg;1670213699.394576;[nfd.FIB];50;264;/ndn/yyk-site/%C1.Router/cs/yyk;
sbg;1670213699.394888;[nfd.FIB];30;263;/ndn/btm-site/btm;
sbg;1670213699.395208;[nfd.FIB];30;264;/ndn/btm-site/btm;
sbg;1670213699.395551;[nfd.FIB];30;263;/ndn/btm-site/%C1.Router/cs/btm;
sbg;1670213699.395865;[nfd.FIB];30;264;/ndn/btm-site/%C1.Router/cs/btm;
sbg;1670213699.396195;[nfd.FIB];80;263;/ndn/sby-site/sby;
sbg;1670213699.396529;[nfd.FIB];60;264;/ndn/sby-site/sby;
sbg;1670213699.396835;[nfd.FIB];80;263;/ndn/sby-site/%C1.Router/cs/sby;
sbg;1670213699.397153;[nfd.FIB];60;264;/ndn/sby-site/%C1.Router/cs/sby;
sbg;1670213699.397511;[nfd.FIB];60;263;/ndn/cbn-site/cbn;
sbg;1670213699.397824;[nfd.FIB];40;264;/ndn/cbn-site/cbn;
sbg;1670213699.398140;[nfd.FIB];60;263;/ndn/cbn-site/%C1.Router/cs/cbn;
sbg;1670213699.398471;[nfd.FIB];40;264;/ndn/cbn-site/%C1.Router/cs/cbn;
sbg;1670213699.398786;[nfd.FIB];30;263;/ndn/plg-site/plg;
sbg;1670213699.399097;[nfd.FIB];30;264;/ndn/plg-site/plg;
sbg;1670213699.399440;[nfd.FIB];30;263;/ndn/plg-site/%C1.Router/cs/plg;
sbg;1670213699.399755;[nfd.FIB];30;264;/ndn/plg-site/%C1.Router/cs/plg;
sbg;1670213699.400086;[nfd.FIB];80;263;/ndn/bpp-site/bpp;
sbg;1670213699.400418;[nfd.FIB];70;264;/ndn/bpp-site/bpp;
sbg;1670213699.400734;[nfd.FIB];80;263;/ndn/bpp-site/%C1.Router/cs/bpp;
sbg;1670213699.401062;[nfd.FIB];70;264;/ndn/bpp-site/%C1.Router/cs/bpp;
sbg;1670213699.401397;[nfd.FIB];30;263;/ndn/pad-site/pad;
sbg;1670213699.401708;[nfd.FIB];10;264;/ndn/pad-site/pad;
sbg;1670213699.402029;[nfd.FIB];60;263;/ndn/ptk-site/ptk;
sbg;1670213699.402353;[nfd.FIB];50;264;/ndn/ptk-site/ptk;
sbg;1670213699.402690;[nfd.FIB];60;263;/ndn/ptk-site/%C1.Router/cs/ptk;
sbg;1670213699.403024;[nfd.FIB];50;264;/ndn/ptk-site/%C1.Router/cs/ptk;
sbg;1670213807.935140;[nfd.FIB];10;263;/konten/mdn/a;
sbg;1670213807.943062;[nfd.FIB];30;264;/konten/mdn/a;
sbg;1670213807.944170;[nfd.FIB];10;263;/konten/mdn/b;
sbg;1670213807.944420;[nfd.FIB];30;264;/konten/mdn/b;
sbg;1670213807.944699;[nfd.FIB];10;263;/konten/mdn/c;
sbg;1670213807.944941;[nfd.FIB];30;264;/konten/mdn/c;
sbg;1670213809.030384;[nfd.FIB];50;263;/konten/jkt/a;
sbg;1670213809.068118;[nfd.FIB];30;264;/konten/jkt/a;
sbg;1670213809.075817;[nfd.FIB];50;263;/konten/jkt/b;
sbg;1670213809.076120;[nfd.FIB];30;264;/konten/jkt/b;
sbg;1670213809.076424;[nfd.FIB];50;263;/konten/jkt/c;
sbg;1670213809.076684;[nfd.FIB];30;264;/konten/jkt/c;
sbg;1670213810.140380;[nfd.FIB];80;263;/konten/sby/a;
sbg;1670213810.144206;[nfd.FIB];60;264;/konten/sby/a;
sbg;1670213810.145003;[nfd.FIB];80;263;/konten/sby/b;
sbg;1670213810.145427;[nfd.FIB];60;264;/konten/sby/b;
sbg;1670213810.145792;[nfd.FIB];80;263;/konten/sby/c;
sbg;1670213810.146178;[nfd.FIB];60;264;/konten/sby/c;
sbg;1670213811.235620;[nfd.FIB];90;263;/konten/pal/a;
sbg;1670213811.237914;[nfd.FIB];80;264;/konten/pal/a;
sbg;1670213811.241488;[nfd.FIB];90;263;/konten/pal/b;
sbg;1670213811.241898;[nfd.FIB];80;264;/konten/pal/b;
sbg;1670213811.242267;[nfd.FIB];90;263;/konten/pal/c;
sbg;1670213811.242615;[nfd.FIB];80;264;/konten/pal/c;
pad;1670213646.417119;[nfd.FIB];0;1;/localhost/nfd;
pad;1670213646.609829;[nfd.FIB];0;259;/localhost/nfd/rib;
pad;1670213673.991877;[nfd.FIB];0;272;/localhop/ndn/nlsr/sync/v=10;
pad;1670213673.993779;[nfd.FIB];0;272;/localhop/ndn/nlsr/LSA;
pad;1670213673.995899;[nfd.FIB];0;272;/ndn/pad-site/%C1.Router/cs/pad/nlsr/INFO;
pad;1670213673.996886;[nfd.FIB];0;272;/ndn/pad-site/%C1.Router/cs/pad/nlsr;
pad;1670213673.998775;[nfd.FIB];0;272;/localhost/nlsr;
pad;1670213673.999343;[nfd.FIB];0;272;/ndn/pad-site/%C1.Router/cs/pad/nlsr/KEY;
pad;1670213673.999830;[nfd.FIB];0;272;/ndn/pad-site/%C1.Router/cs/pad/KEY;
pad;1670213674.000335;[nfd.FIB];0;272;/ndn/pad-site/%C1.Operator;
pad;1670213674.000789;[nfd.FIB];0;272;/ndn/pad-site/KEY;
pad;1670213674.001249;[nfd.FIB];10;268;/localhop/ndn/nlsr/LSA;
pad;1670213674.001707;[nfd.FIB];10;270;/ndn/pbr-site/%C1.Router/cs/pbr;
pad;1670213674.002103;[nfd.FIB];10;270;/localhop/ndn/nlsr/LSA;
pad;1670213674.002474;[nfd.FIB];10;266;/ndn/lmp-site/%C1.Router/cs/lmp;
pad;1670213674.002812;[nfd.FIB];10;266;/localhop/ndn/nlsr/LSA;
pad;1670213674.003151;[nfd.FIB];10;268;/ndn/sbg-site/%C1.Router/cs/sbg;
pad;1670213676.022976;[nfd.FIB];10;266;/localhop/ndn/nlsr/sync/v=10;
pad;1670213678.066516;[nfd.FIB];10;270;/localhop/ndn/nlsr/sync/v=10;
pad;1670213684.285622;[nfd.FIB];10;268;/localhop/ndn/nlsr/sync/v=10;
pad;1670213706.830610;[nfd.FIB];80;268;/ndn/smg-site/smg;
pad;1670213706.833925;[nfd.FIB];60;270;/ndn/smg-site/smg;
pad;1670213706.871087;[nfd.FIB];40;266;/ndn/smg-site/smg;
pad;1670213706.872074;[nfd.FIB];80;268;/ndn/smg-site/%C1.Router/cs/smg;
pad;1670213706.872893;[nfd.FIB];60;270;/ndn/smg-site/%C1.Router/cs/smg;
pad;1670213706.873676;[nfd.FIB];40;266;/ndn/smg-site/%C1.Router/cs/smg;
pad;1670213706.874390;[nfd.FIB];100;268;/ndn/mlg-site/mlg;
pad;1670213706.875170;[nfd.FIB];80;270;/ndn/mlg-site/mlg;
pad;1670213706.875901;[nfd.FIB];60;266;/ndn/mlg-site/mlg;
pad;1670213706.876689;[nfd.FIB];100;268;/ndn/mlg-site/%C1.Router/cs/mlg;
pad;1670213706.877462;[nfd.FIB];80;270;/ndn/mlg-site/%C1.Router/cs/mlg;
pad;1670213706.878250;[nfd.FIB];60;266;/ndn/mlg-site/%C1.Router/cs/mlg;
pad;1670213706.879007;[nfd.FIB];80;268;/ndn/bjm-site/bjm;
pad;1670213706.879804;[nfd.FIB];60;270;/ndn/bjm-site/bjm;
pad;1670213706.880522;[nfd.FIB];50;266;/ndn/bjm-site/bjm;
pad;1670213706.881219;[nfd.FIB];80;268;/ndn/bjm-site/%C1.Router/cs/bjm;
pad;1670213706.881987;[nfd.FIB];60;270;/ndn/bjm-site/%C1.Router/cs/bjm;
pad;1670213706.882771;[nfd.FIB];50;266;/ndn/bjm-site/%C1.Router/cs/bjm;
pad;1670213706.883578;[nfd.FIB];90;268;/ndn/mks-site/mks;
pad;1670213706.884240;[nfd.FIB];70;270;/ndn/mks-site/mks;
pad;1670213706.885172;[nfd.FIB];60;266;/ndn/mks-site/mks;
pad;1670213706.886003;[nfd.FIB];90;268;/ndn/mks-site/%C1.Router/cs/mks;
pad;1670213706.886922;[nfd.FIB];70;270;/ndn/mks-site/%C1.Router/cs/mks;
pad;1670213706.887750;[nfd.FIB];60;266;/ndn/mks-site/%C1.Router/cs/mks;
pad;1670213706.888595;[nfd.FIB];100;268;/ndn/dpr-site/dpr;
pad;1670213706.889228;[nfd.FIB];80;270;/ndn/dpr-site/dpr;
pad;1670213706.889855;[nfd.FIB];60;266;/ndn/dpr-site/dpr;
pad;1670213706.890487;[nfd.FIB];100;268;/ndn/dpr-site/%C1.Router/cs/dpr;
pad;1670213706.891107;[nfd.FIB];80;270;/ndn/dpr-site/%C1.Router/cs/dpr;
pad;1670213706.891719;[nfd.FIB];60;266;/ndn/dpr-site/%C1.Router/cs/dpr;
pad;1670213706.892305;[nfd.FIB];10;268;/ndn/sbg-site/sbg;
pad;1670213706.892952;[nfd.FIB];30;270;/ndn/sbg-site/sbg;
pad;1670213706.893576;[nfd.FIB];50;266;/ndn/sbg-site/sbg;
pad;1670213706.894190;[nfd.FIB];100;268;/ndn/pal-site/pal;
pad;1670213706.894791;[nfd.FIB];80;270;/ndn/pal-site/pal;
pad;1670213706.895439;[nfd.FIB];70;266;/ndn/pal-site/pal;
pad;1670213706.896075;[nfd.FIB];100;268;/ndn/pal-site/%C1.Router/cs/pal;
pad;1670213706.896717;[nfd.FIB];80;270;/ndn/pal-site/%C1.Router/cs/pal;
pad;1670213706.897349;[nfd.FIB];70;266;/ndn/pal-site/%C1.Router/cs/pal;
pad;1670213706.897979;[nfd.FIB];50;268;/ndn/lmp-site/lmp;
pad;1670213706.898599;[nfd.FIB];30;270;/ndn/lmp-site/lmp;
pad;1670213706.899207;[nfd.FIB];10;266;/ndn/lmp-site/lmp;
pad;1670213706.899817;[nfd.FIB];90;268;/ndn/sby-site/sby;
pad;1670213706.900456;[nfd.FIB];70;270;/ndn/sby-site/sby;
pad;1670213706.901056;[nfd.FIB];50;266;/ndn/sby-site/sby;
pad;1670213706.901744;[nfd.FIB];90;268;/ndn/sby-site/%C1.Router/cs/sby;
pad;1670213706.902412;[nfd.FIB];70;270;/ndn/sby-site/%C1.Router/cs/sby;
pad;1670213706.903041;[nfd.FIB];50;266;/ndn/sby-site/%C1.Router/cs/sby;
pad;1670213706.903683;[nfd.FIB];70;268;/ndn/cbn-site/cbn;
pad;1670213706.904285;[nfd.FIB];50;270;/ndn/cbn-site/cbn;
pad;1670213706.904857;[nfd.FIB];30;266;/ndn/cbn-site/cbn;
pad;1670213706.905496;[nfd.FIB];70;268;/ndn/cbn-site/%C1.Router/cs/cbn;
pad;1670213706.906130;[nfd.FIB];50;270;/ndn/cbn-site/%C1.Router/cs/cbn;
pad;1670213706.906741;[nfd.FIB];30;266;/ndn/cbn-site/%C1.Router/cs/cbn;
pad;1670213706.907377;[nfd.FIB];80;268;/ndn/yyk-site/yyk;
pad;1670213706.908011;[nfd.FIB];60;270;/ndn/yyk-site/yyk;
pad;1670213706.908607;[nfd.FIB];40;266;/ndn/yyk-site/yyk;
pad;1670213706.909264;[nfd.FIB];80;268;/ndn/yyk-site/%C1.Router/cs/yyk;
pad;1670213706.909830;[nfd.FIB];60;270;/ndn/yyk-site/%C1.Router/cs/yyk;
pad;1670213706.910459;[nfd.FIB];40;266;/ndn/yyk-site/%C1.Router/cs/yyk;
pad;1670213706.911108;[nfd.FIB];40;268;/ndn/btm-site/btm;
pad;1670213706.911743;[nfd.FIB];20;270;/ndn/btm-site/btm;
pad;1670213706.912390;[nfd.FIB];40;266;/ndn/btm-site/btm;
pad;1670213706.913032;[nfd.FIB];40;268;/ndn/btm-site/%C1.Router/cs/btm;
pad;1670213706.913702;[nfd.FIB];20;270;/ndn/btm-site/%C1.Router/cs/btm;
pad;1670213706.914352;[nfd.FIB];40;266;/ndn/btm-site/%C1.Router/cs/btm;
pad;1670213706.914957;[nfd.FIB];60;268;/ndn/jkt-site/jkt;
pad;1670213706.915578;[nfd.FIB];40;270;/ndn/jkt-site/jkt;
pad;1670213706.916213;[nfd.FIB];20;266;/ndn/jkt-site/jkt;
pad;1670213706.916858;[nfd.FIB];60;268;/ndn/jkt-site/%C1.Router/cs/jkt;
pad;1670213706.917501;[nfd.FIB];40;270;/ndn/jkt-site/%C1.Router/cs/jkt;
pad;1670213706.918101;[nfd.FIB];20;266;/ndn/jkt-site/%C1.Router/cs/jkt;
pad;1670213706.918685;[nfd.FIB];70;268;/ndn/bdg-site/bdg;
pad;1670213706.919312;[nfd.FIB];50;270;/ndn/bdg-site/bdg;
pad;1670213706.919980;[nfd.FIB];30;266;/ndn/bdg-site/bdg;
pad;1670213706.920631;[nfd.FIB];70;268;/ndn/bdg-site/%C1.Router/cs/bdg;
pad;1670213706.921265;[nfd.FIB];50;270;/ndn/bdg-site/%C1.Router/cs/bdg;
pad;1670213706.921930;[nfd.FIB];30;266;/ndn/bdg-site/%C1.Router/cs/bdg;
pad;1670213706.922609;[nfd.FIB];100;268;/ndn/amb-site/amb;
pad;1670213706.923249;[nfd.FIB];80;270;/ndn/amb-site/amb;
pad;1670213706.923849;[nfd.FIB];70;266;/ndn/amb-site/amb;
pad;1670213706.924483;[nfd.FIB];100;268;/ndn/amb-site/%C1.Router/cs/amb;
pad;1670213706.925063;[nfd.FIB];80;270;/ndn/amb-site/%C1.Router/cs/amb;
pad;1670213706.925574;[nfd.FIB];70;266;/ndn/amb-site/%C1.Router/cs/amb;
pad;1670213706.925924;[nfd.FIB];20;268;/ndn/mdn-site/mdn;
pad;1670213706.926301;[nfd.FIB];20;270;/ndn/mdn-site/mdn;
pad;1670213706.926636;[nfd.FIB];40;266;/ndn/mdn-site/mdn;
pad;1670213706.926983;[nfd.FIB];20;268;/ndn/mdn-site/%C1.Router/cs/mdn;
pad;1670213706.927374;[nfd.FIB];20;270;/ndn/mdn-site/%C1.Router/cs/mdn;
pad;1670213706.927720;[nfd.FIB];40;266;/ndn/mdn-site/%C1.Router/cs/mdn;
pad;1670213706.928127;[nfd.FIB];60;268;/ndn/btu-site/btu;
pad;1670213706.928472;[nfd.FIB];40;270;/ndn/btu-site/btu;
pad;1670213706.928810;[nfd.FIB];30;266;/ndn/btu-site/btu;
pad;1670213706.929189;[nfd.FIB];60;268;/ndn/btu-site/%C1.Router/cs/btu;
pad;1670213706.929535;[nfd.FIB];40;270;/ndn/btu-site/%C1.Router/cs/btu;
pad;1670213706.929911;[nfd.FIB];30;266;/ndn/btu-site/%C1.Router/cs/btu;
pad;1670213706.930271;[nfd.FIB];30;268;/ndn/bna-site/bna;
pad;1670213706.930610;[nfd.FIB];30;270;/ndn/bna-site/bna;
pad;1670213706.930989;[nfd.FIB];50;266;/ndn/bna-site/bna;
pad;1670213706.931335;[nfd.FIB];30;268;/ndn/bna-site/%C1.Router/cs/bna;
pad;1670213706.931682;[nfd.FIB];30;270;/ndn/bna-site/%C1.Router/cs/bna;
pad;1670213706.932059;[nfd.FIB];50;266;/ndn/bna-site/%C1.Router/cs/bna;
pad;1670213706.932405;[nfd.FIB];50;268;/ndn/pgp-site/pgp;
pad;1670213706.932788;[nfd.FIB];30;270;/ndn/pgp-site/pgp;
pad;1670213706.933145;[nfd.FIB];30;266;/ndn/pgp-site/pgp;
pad;1670213706.933491;[nfd.FIB];50;268;/ndn/pgp-site/%C1.Router/cs/pgp;
pad;1670213706.933880;[nfd.FIB];30;270;/ndn/pgp-site/%C1.Router/cs/pgp;
pad;1670213706.934228;[nfd.FIB];30;266;/ndn/pgp-site/%C1.Router/cs/pgp;
pad;1670213706.934570;[nfd.FIB];110;268;/ndn/mnd-site/mnd;
pad;1670213706.934951;[nfd.FIB];90;270;/ndn/mnd-site/mnd;
pad;1670213706.935285;[nfd.FIB];80;266;/ndn/mnd-site/mnd;
pad;1670213706.935673;[nfd.FIB];110;268;/ndn/mnd-site/%C1.Router/cs/mnd;
pad;1670213706.936027;[nfd.FIB];90;270;/ndn/mnd-site/%C1.Router/cs/mnd;
pad;1670213706.936371;[nfd.FIB];80;266;/ndn/mnd-site/%C1.Router/cs/mnd;
pad;1670213706.936758;[nfd.FIB];30;268;/ndn/pbr-site/pbr;
pad;1670213706.937103;[nfd.FIB];10;270;/ndn/pbr-site/pbr;
pad;1670213706.937441;[nfd.FIB];30;266;/ndn/pbr-site/pbr;
pad;1670213706.937825;[nfd.FIB];30;268;/ndn/mbo-site/mbo;
pad;1670213706.938160;[nfd.FIB];30;270;/ndn/mbo-site/mbo;
pad;1670213706.938533;[nfd.FIB];50;266;/ndn/mbo-site/mbo;
pad;1670213706.938886;[nfd.FIB];30;268;/ndn/mbo-site/%C1.Router/cs/mbo;
pad;1670213706.939234;[nfd.FIB];30;270;/ndn/mbo-site/%C1.Router/cs/mbo;
pad;1670213706.939612;[nfd.FIB];50;266;/ndn/mbo-site/%C1.Router/cs/mbo;
pad;1670213706.939960;[nfd.FIB];90;268;/ndn/bpp-site/bpp;
pad;1670213706.940301;[nfd.FIB];70;270;/ndn/bpp-site/bpp;
pad;1670213706.940679;[nfd.FIB];60;266;/ndn/bpp-site/bpp;
pad;1670213706.941026;[nfd.FIB];90;268;/ndn/bpp-site/%C1.Router/cs/bpp;
pad;1670213706.941410;[nfd.FIB];70;270;/ndn/bpp-site/%C1.Router/cs/bpp;
pad;1670213706.941758;[nfd.FIB];60;266;/ndn/bpp-site/%C1.Router/cs/bpp;
pad;1670213706.942102;[nfd.FIB];40;268;/ndn/plg-site/plg;
pad;1670213706.942479;[nfd.FIB];20;270;/ndn/plg-site/plg;
pad;1670213706.942820;[nfd.FIB];20;266;/ndn/plg-site/plg;
pad;1670213706.943166;[nfd.FIB];40;268;/ndn/plg-site/%C1.Router/cs/plg;
pad;1670213706.943553;[nfd.FIB];20;270;/ndn/plg-site/%C1.Router/cs/plg;
pad;1670213706.943898;[nfd.FIB];20;266;/ndn/plg-site/%C1.Router/cs/plg;
pad;1670213706.944289;[nfd.FIB];70;268;/ndn/ptk-site/ptk;
pad;1670213706.944734;[nfd.FIB];50;270;/ndn/ptk-site/ptk;
pad;1670213706.945185;[nfd.FIB];40;266;/ndn/ptk-site/ptk;
pad;1670213706.945659;[nfd.FIB];70;268;/ndn/ptk-site/%C1.Router/cs/ptk;
pad;1670213706.946079;[nfd.FIB];50;270;/ndn/ptk-site/%C1.Router/cs/ptk;
pad;1670213706.946408;[nfd.FIB];40;266;/ndn/ptk-site/%C1.Router/cs/ptk;
pad;1670213807.934092;[nfd.FIB];20;268;/konten/mdn/a;
pad;1670213807.966437;[nfd.FIB];20;270;/konten/mdn/a;
pad;1670213807.970712;[nfd.FIB];40;266;/konten/mdn/a;
pad;1670213807.973801;[nfd.FIB];20;268;/konten/mdn/b;
pad;1670213807.974084;[nfd.FIB];20;270;/konten/mdn/b;
pad;1670213807.974409;[nfd.FIB];40;266;/konten/mdn/b;
pad;1670213807.974764;[nfd.FIB];20;268;/konten/mdn/c;
pad;1670213807.975011;[nfd.FIB];20;270;/konten/mdn/c;
pad;1670213807.975249;[nfd.FIB];40;266;/konten/mdn/c;
pad;1670213809.044549;[nfd.FIB];60;268;/konten/jkt/a;
pad;1670213809.100309;[nfd.FIB];40;270;/konten/jkt/a;
pad;1670213809.103376;[nfd.FIB];20;266;/konten/jkt/a;
pad;1670213809.111645;[nfd.FIB];60;268;/konten/jkt/b;
pad;1670213809.113451;[nfd.FIB];40;270;/konten/jkt/b;
pad;1670213809.120444;[nfd.FIB];20;266;/konten/jkt/b;
pad;1670213809.120796;[nfd.FIB];60;268;/konten/jkt/c;
pad;1670213809.121060;[nfd.FIB];40;270;/konten/jkt/c;
pad;1670213809.121307;[nfd.FIB];20;266;/konten/jkt/c;
pad;1670213810.132040;[nfd.FIB];90;268;/konten/sby/a;
pad;1670213810.182752;[nfd.FIB];70;270;/konten/sby/a;
pad;1670213810.183127;[nfd.FIB];50;266;/konten/sby/a;
pad;1670213810.183891;[nfd.FIB];90;268;/konten/sby/b;
pad;1670213810.184256;[nfd.FIB];70;270;/konten/sby/b;
pad;1670213810.184536;[nfd.FIB];50;266;/konten/sby/b;
pad;1670213810.184786;[nfd.FIB];90;268;/konten/sby/c;
pad;1670213810.185029;[nfd.FIB];70;270;/konten/sby/c;
pad;1670213810.185299;[nfd.FIB];50;266;/konten/sby/c;
pad;1670213811.230612;[nfd.FIB];100;268;/konten/pal/a;
pad;1670213811.258592;[nfd.FIB];80;270;/konten/pal/a;
pad;1670213811.259042;[nfd.FIB];70;266;/konten/pal/a;
pad;1670213811.261556;[nfd.FIB];100;268;/konten/pal/b;
pad;1670213811.261958;[nfd.FIB];80;270;/konten/pal/b;
pad;1670213811.262320;[nfd.FIB];70;266;/konten/pal/b;
pad;1670213811.262671;[nfd.FIB];100;268;/konten/pal/c;
pad;1670213811.263139;[nfd.FIB];80;270;/konten/pal/c;
pad;1670213811.263488;[nfd.FIB];70;266;/konten/pal/c;
pbr;1670213647.496517;[nfd.FIB];0;1;/localhost/nfd;
pbr;1670213647.781918;[nfd.FIB];0;260;/localhost/nfd/rib;
pbr;1670213676.855095;[nfd.FIB];0;277;/localhop/ndn/nlsr/sync/v=10;
pbr;1670213676.856198;[nfd.FIB];0;277;/localhop/ndn/nlsr/LSA;
pbr;1670213676.856973;[nfd.FIB];0;277;/ndn/pbr-site/%C1.Router/cs/pbr/nlsr/INFO;
pbr;1670213676.858470;[nfd.FIB];0;277;/ndn/pbr-site/%C1.Router/cs/pbr/nlsr;
pbr;1670213676.859132;[nfd.FIB];0;277;/localhost/nlsr;
pbr;1670213676.860718;[nfd.FIB];0;277;/ndn/pbr-site/%C1.Router/cs/pbr/nlsr/KEY;
pbr;1670213676.862559;[nfd.FIB];0;277;/ndn/pbr-site/%C1.Router/cs/pbr/KEY;
pbr;1670213676.864695;[nfd.FIB];0;277;/ndn/pbr-site/%C1.Operator;
pbr;1670213676.865309;[nfd.FIB];0;277;/ndn/pbr-site/KEY;
pbr;1670213676.865768;[nfd.FIB];10;270;/ndn/mdn-site/%C1.Router/cs/mdn;
pbr;1670213676.866249;[nfd.FIB];10;270;/localhop/ndn/nlsr/LSA;
pbr;1670213676.866707;[nfd.FIB];10;269;/ndn/btm-site/%C1.Router/cs/btm;
pbr;1670213676.867169;[nfd.FIB];10;269;/localhop/ndn/nlsr/LSA;
pbr;1670213676.867613;[nfd.FIB];10;276;/ndn/plg-site/%C1.Router/cs/plg;
pbr;1670213676.868081;[nfd.FIB];10;276;/localhop/ndn/nlsr/LSA;
pbr;1670213676.868536;[nfd.FIB];10;271;/ndn/pad-site/%C1.Router/cs/pad;
pbr;1670213676.868903;[nfd.FIB];10;271;/localhop/ndn/nlsr/LSA;
pbr;1670213678.078422;[nfd.FIB];10;271;/localhop/ndn/nlsr/sync/v=10;
pbr;1670213678.888107;[nfd.FIB];10;270;/localhop/ndn/nlsr/sync/v=10;
pbr;1670213678.889671;[nfd.FIB];10;269;/localhop/ndn/nlsr/sync/v=10;
pbr;1670213680.932403;[nfd.FIB];10;276;/localhop/ndn/nlsr/sync/v=10;
pbr;1670213693.129246;[nfd.FIB];20;276;/ndn/lmp-site/lmp;
pbr;1670213693.136694;[nfd.FIB];40;269;/ndn/lmp-site/lmp;
pbr;1670213693.137108;[nfd.FIB];20;276;/ndn/lmp-site/%C1.Router/cs/lmp;
pbr;1670213693.137491;[nfd.FIB];40;269;/ndn/lmp-site/%C1.Router/cs/lmp;
pbr;1670213693.137843;[nfd.FIB];40;276;/ndn/cbn-site/cbn;
pbr;1670213693.138225;[nfd.FIB];40;269;/ndn/cbn-site/cbn;
pbr;1670213693.138572;[nfd.FIB];40;276;/ndn/cbn-site/%C1.Router/cs/cbn;
pbr;1670213693.138923;[nfd.FIB];40;269;/ndn/cbn-site/%C1.Router/cs/cbn;
pbr;1670213693.139933;[nfd.FIB];30;276;/ndn/btm-site/btm;
pbr;1670213693.140318;[nfd.FIB];10;269;/ndn/btm-site/btm;
pbr;1670213693.140667;[nfd.FIB];40;276;/ndn/bdg-site/bdg;
pbr;1670213693.141010;[nfd.FIB];40;269;/ndn/bdg-site/bdg;
pbr;1670213693.141402;[nfd.FIB];40;276;/ndn/bdg-site/%C1.Router/cs/bdg;
pbr;1670213693.141752;[nfd.FIB];40;269;/ndn/bdg-site/%C1.Router/cs/bdg;
